fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
6.98;0.298;0.252;8.51;0.052;29.2;185.4;0.99126;3.33;0.37;10.2;5
6.34;0.313;0.136;6.08;0.061;31.1;165.8;0.99476;3.5;0.37;9.58;6
6.13;0.17;0.504;8.58;0.059;50.0;186.2;0.98764;3.07;0.73;11.95;6
6.2;0.235;0.097;5.42;0.061;37.5;149.8;0.99254;3.06;0.5;10.7;5
7.61;0.215;0.543;7.83;0.032;58.2;103.0;0.9946;3.0;0.52;11.27;7
7.04;0.345;0.369;8.57;0.074;44.0;144.4;1.00018;2.96;0.52;11.69;6
7.0;0.25;0.402;0.6;0.083;49.1;196.9;0.99401;3.23;0.58;11.18;5
6.67;0.273;0.25;13.21;0.059;42.2;71.8;0.99352;3.02;0.51;10.66;6
6.2;0.212;0.286;3.41;0.114;2;116.6;0.98992;2.94;0.61;9.06;7
7.72;0.411;0.125;12.22;0.036;2;162.9;0.99518;3.18;0.56;10.28;5
5.91;0.288;0.228;6.65;0.009;24.4;160.7;0.98785;3.09;0.67;12.18;6
8.08;0.258;0.375;6.33;0.03;39.3;185.3;0.99776;2.92;0.22;11.4;6
8.34;0.371;0.464;4.27;0.016;35.5;138.7;0.99431;2.85;0.5;9.18;5
6.07;0.306;0.186;15.04;0.028;16.6;146.4;0.99398;3.1;0.52;10.85;7
8.42;0.111;0.453;8.96;0.081;36.3;158.9;0.99645;3.28;0.53;10.65;7
6.27;0.222;0.341;7.39;0.063;60.3;51.9;0.99246;3.21;0.57;11.7;6
7.11;0.388;0.284;0.6;0.051;21.7;112.6;0.99134;3.2;0.56;11.49;6
6.7;0.336;0.415;0.6;0.059;7.4;84.9;0.99056;3.15;0.42;11.94;7
6.23;0.19;0.421;9.29;0.009;19.8;183.0;0.99498;3.06;0.33;11.92;6
6.52;0.429;0.136;11.17;0.037;37.3;81.3;0.99335;3.14;0.44;9.33;5
7.37;0.158;0.401;1.74;0.058;39.0;160.1;0.99272;2.98;0.34;8.31;8
5.55;0.18;0.292;11.97;0.046;31.6;132.7;0.99611;3.25;0.77;10.37;7
6.02;0.234;0.349;1.22;0.056;53.6;201.5;0.9941;3.34;0.65;9.36;5
7.76;0.305;0.045;4.03;0.05;46.8;147.5;0.98921;3.14;0.47;8.45;6
6.85;0.209;0.429;4.96;0.04;16.6;137.3;0.99512;3.15;0.41;11.31;8
5.99;0.227;0.371;14.56;0.051;38.9;180.9;0.98957;3.08;0.39;9.86;6
8.24;0.105;0.65;10.51;0.05;25.5;116.2;0.99424;2.94;0.36;9.61;7
4.67;0.47;0.366;4.5;0.073;8.5;193.7;0.99144;3.16;0.47;8.09;5
7.45;0.038;0.563;0.95;0.067;55.7;91.8;0.98838;3.21;0.5;11.69;5
6.19;0.36;0.315;6.95;0.053;20.1;144.1;0.99403;3.12;0.47;11.0;6
7.8;0.237;0.309;0.6;0.058;42.0;79.4;1.00273;3.2;0.39;9.22;8
5.65;0.293;0.209;3.48;0.041;9.9;174.9;0.99654;3.03;0.62;9.69;7
7.19;0.27;0.331;11.41;0.028;58.0;211.3;0.99509;3.3;0.56;9.41;8
6.53;0.301;0.298;1.85;0.025;42.4;156.0;0.99678;3.46;0.46;10.25;7
7.41;0.329;0.527;13.05;0.103;25.8;92.6;0.99789;3.22;0.63;11.95;7
7.61;0.326;0.329;12.86;0.009;50.2;125.1;0.99711;3.29;0.36;13.41;6
6.27;0.191;0.109;15.54;0.053;27.0;181.3;0.99799;3.25;0.29;11.48;6
6.63;0.327;0.462;4.67;0.032;28.1;89.1;0.99463;3.22;0.45;9.12;6
7.3;0.314;0.293;7.54;0.044;51.6;160.5;0.99101;3.22;0.52;10.37;5
8.06;0.29;0.334;14.26;0.042;43.7;115.4;0.99388;3.14;0.55;11.55;5
6.98;0.272;0.443;5.46;0.032;28.5;121.3;0.99448;3.17;0.18;14.53;6
7.48;0.291;0.403;7.97;0.051;20.4;116.4;0.99619;3.13;0.6;9.53;6
7.41;0.294;0.435;2.8;0.034;47.1;83.8;0.99475;3.27;0.68;9.53;6
7.33;0.268;0.509;4.92;0.063;69.3;131.9;0.99593;3.26;0.49;10.58;6
7.37;0.196;0.445;2.38;0.029;17.1;105.4;0.9971;3.19;0.32;9.59;5
6.3;0.249;0.36;4.76;0.045;57.6;76.2;0.99414;3.22;0.61;8.0;5
7.82;0.431;0.287;10.98;0.031;20.0;228.0;0.99451;3.25;0.41;9.43;7
6.68;0.259;0.399;13.44;0.045;20.0;128.6;0.9905;3.26;0.4;10.39;5
6.22;0.335;0.221;9.89;0.041;34.6;91.0;0.99426;3.02;0.51;11.98;7
6.84;0.322;0.224;0.6;0.07;67.3;145.2;0.99092;3.05;0.24;11.83;5
6.07;0.356;0.339;8.69;0.057;37.1;143.9;0.99764;3.05;0.36;8.0;6
5.93;0.387;0.236;0.6;0.044;54.9;166.3;0.99488;3.39;0.3;11.44;6
7.12;0.209;0.398;9.25;0.037;33.2;121.3;0.993;3.14;0.52;10.19;7
7.2;0.231;0.343;8.88;0.021;24.5;206.4;1.00096;3.28;0.33;11.88;5
6.8;0.204;0.503;6.01;0.04;27.1;174.7;0.99554;3.18;0.36;10.96;5
5.61;0.398;0.226;6.66;0.095;69.6;149.9;0.99579;3.11;0.25;12.33;7
5.33;0.393;0.093;11.83;0.031;21.2;95.1;0.99641;3.32;0.55;10.71;5
7.13;0.481;0.51;7.82;0.048;30.5;107.9;0.99111;3.36;0.47;9.92;6
6.47;0.214;0.332;5.99;0.057;6.8;102.9;0.99063;3.04;0.63;10.47;6
5.9;0.247;0.323;3.88;0.051;32.6;183.6;0.99284;2.84;0.63;10.19;6
5.83;0.099;0.455;3.69;0.009;35.1;115.6;0.99902;2.8;0.63;9.84;7
8.18;0.203;0.368;8.58;0.086;42.3;140.1;0.99193;3.13;0.52;9.61;6
7.41;0.223;0.181;6.49;0.031;87.9;203.0;0.99596;3.01;0.37;9.13;6
7.36;0.281;0.374;13.34;0.04;44.9;97.4;0.99492;3.14;0.39;10.87;6
6.8;0.223;0.469;11.56;0.026;61.0;56.3;0.99885;3.1;0.56;9.57;5
6.94;0.453;0.188;7.36;0.074;29.8;123.8;0.99817;2.89;0.42;10.77;6
5.24;0.338;0.429;6.44;0.04;20.3;95.3;0.99832;3.26;0.7;13.0;6
6.45;0.235;0.542;6.44;0.032;37.7;49.9;0.99268;3.29;0.42;13.74;5
7.13;0.307;0.449;10.99;0.033;22.9;183.5;0.99153;3.12;0.44;10.37;6
8.05;0.218;0.286;5.14;0.049;51.5;158.9;0.99322;3.03;0.64;9.56;6
6.81;0.297;0.332;6.65;0.023;24.7;140.7;0.99767;3.32;0.63;11.83;6
7.47;0.237;0.31;13.64;0.026;33.9;160.2;0.996;3.14;0.51;10.31;7
6.56;0.285;0.34;14.92;0.074;13.0;143.8;0.99391;3.08;0.64;9.87;6
7.44;0.326;0.449;4.82;0.009;46.5;155.5;0.99627;3.19;0.56;10.04;5
6.22;0.319;0.308;12.14;0.059;77.2;107.7;1.00022;3.18;0.54;12.24;5
6.31;0.325;0.313;7.37;0.048;37.8;144.9;1.0006;3.03;0.47;11.41;6
6.21;0.203;0.416;0.6;0.02;10.0;137.7;0.99249;3.26;0.52;10.51;5
6.82;0.176;0.376;3.6;0.081;11.1;137.0;0.99385;2.83;0.45;10.69;5
6.56;0.369;0.429;7.67;0.041;28.3;120.0;0.9933;3.09;0.43;9.84;6
6.26;0.261;0.271;13.69;0.036;41.7;145.2;0.99046;3.1;0.48;11.12;5
7.36;0.168;0.418;11.23;0.018;60.3;128.2;0.99247;3.03;0.57;10.22;5
7.59;0.178;0.298;0.6;0.036;25.0;205.2;0.99957;3.24;0.47;9.12;5
7.51;0.378;0.349;7.5;0.034;2;169.3;0.99682;3.21;0.44;8.88;6
7.02;0.314;0.413;2.17;0.033;29.7;196.9;0.99312;2.94;0.46;11.13;7
7.49;0.357;0.556;9.72;0.072;33.0;183.5;0.99323;3.31;0.46;11.44;5
6.54;0.181;0.244;10.14;0.051;31.2;112.1;0.99528;3.22;0.47;11.24;6
7.64;0.162;0.455;11.02;0.041;34.0;122.3;0.99494;3.42;0.49;9.67;5
5.79;0.403;0.265;4.21;0.021;38.7;147.0;0.99151;3.18;0.25;11.23;6
7.73;0.452;0.437;2.78;0.019;41.0;27.7;0.99795;3.35;0.37;10.47;5
6.6;0.434;0.158;0.6;0.017;40.9;110.1;0.99255;3.48;0.48;11.46;7
7.17;0.172;0.418;8.86;0.068;29.3;149.1;1.00061;3.21;0.37;10.01;8
7.77;0.417;0.466;4.07;0.045;41.8;120.3;0.99522;2.84;0.56;8.43;6
8.07;0.162;0.187;7.75;0.019;22.3;156.4;0.99462;3.18;0.48;11.66;5
7.8;0.297;0.157;10.41;0.021;39.6;215.9;0.99874;3.13;0.53;12.53;6
6.99;0.296;0.393;11.51;0.045;38.2;75.2;0.99893;3.31;0.39;10.24;6
7.22;0.329;0.31;9.88;0.041;30.2;131.3;0.99369;3.02;0.65;10.84;6
6.3;0.4;0.099;12.44;0.077;66.9;163.0;0.99927;3.29;0.54;8.53;7
6.72;0.135;0.336;5.58;0.04;33.5;128.4;0.9956;3.18;0.64;11.92;6
6.59;0.16;0.31;12.77;0.092;38.0;125.6;0.99637;3.29;0.49;9.26;6
8.34;0.328;0.112;0.6;0.065;67.1;187.2;0.9963;2.93;0.33;12.38;6
5.78;0.391;0.153;3.95;0.047;38.9;46.6;0.99246;3.28;0.49;8.6;8
7.3;0.123;0.416;7.97;0.056;76.0;91.9;0.99676;3.21;0.4;10.96;5
7.74;0.357;0.367;14.02;0.087;7.8;153.4;0.99369;3.33;0.34;11.73;7
7.43;0.334;0.242;11.66;0.066;43.4;257.3;0.99418;3.17;0.53;9.18;6
7.22;0.448;0.37;12.02;0.042;10.8;120.6;0.98979;2.99;0.55;9.76;6
6.98;0.387;0.504;2.54;0.064;53.8;130.4;0.98938;3.49;0.41;10.69;6
7.24;0.172;0.223;9.32;0.032;51.5;74.4;0.99448;3.12;0.46;11.65;6
5.12;0.202;0.243;5.25;0.054;18.4;128.1;0.99645;3.22;0.63;9.25;5
5.34;0.322;0.23;10.06;0.033;19.4;195.2;0.99745;2.98;0.35;10.95;5
5.96;0.16;0.19;3.17;0.035;37.1;224.1;0.99735;3.38;0.57;12.04;5
7.9;0.339;0.452;9.83;0.043;48.8;112.3;0.99118;3.04;0.51;9.09;8
7.25;0.18;0.153;5.27;0.024;50.4;34.9;0.99873;3.0;0.49;11.51;6
5.79;0.355;0.317;4.28;0.041;10.7;69.7;0.99019;3.02;0.52;10.0;7
6.02;0.502;0.377;2.67;0.042;52.5;144.9;0.99465;3.31;0.56;10.69;6
6.33;0.202;0.247;0.6;0.051;2;174.5;0.99214;2.92;0.49;11.27;7
6.43;0.325;0.29;6.48;0.023;46.0;123.4;0.99695;3.13;0.49;10.78;6
7.03;0.148;0.276;9.46;0.066;79.3;132.3;0.99032;3.08;0.47;9.14;8
7.9;0.339;0.413;5.25;0.033;15.1;146.0;0.98947;3.11;0.72;9.61;6
7.41;0.301;0.356;0.6;0.06;5.8;196.8;0.9878;3.09;0.57;10.81;6
6.51;0.166;0.139;12.32;0.039;44.6;151.2;0.99527;3.19;0.45;10.85;6
4.94;0.185;0.099;3.77;0.031;45.5;160.8;0.9932;3.14;0.49;10.44;7
6.89;0.276;0.192;12.09;0.009;25.2;183.3;1.00003;3.47;0.53;9.16;6
7.29;0.343;0.038;9.92;0.009;6.8;111.2;0.99273;3.14;0.6;11.15;5
6.91;0.356;0.286;0.69;0.068;33.1;99.9;0.99709;3.44;0.49;10.14;6
6.57;0.162;0.507;9.29;0.055;43.3;75.2;0.99779;3.52;0.71;9.89;5
6.63;0.303;0.389;6.79;0.068;14.5;81.8;0.99861;3.44;0.39;9.75;6
6.46;0.374;0.241;9.98;0.054;60.7;140.9;0.99403;3.11;0.46;9.53;8
5.59;0.308;0.307;9.66;0.031;63.5;115.6;0.99104;3.08;0.58;8.76;6
7.89;0.306;0.413;10.1;0.045;57.1;115.2;1.00068;3.21;0.63;10.02;7
8.09;0.362;0.371;8.15;0.025;61.3;107.4;0.98621;3.05;0.52;10.19;6
6.88;0.19;0.17;0.6;0.017;2;116.9;0.99454;3.2;0.42;11.74;6
8.11;0.161;0.294;5.14;0.049;34.5;223.3;1.00031;3.35;0.57;8.69;5
6.11;0.284;0.382;0.6;0.032;24.9;173.6;0.9957;3.15;0.6;11.43;7
6.67;0.124;0.475;4.9;0.053;40.7;120.7;0.99149;3.52;0.25;9.96;5
6.46;0.146;0.239;5.19;0.085;33.0;205.6;0.98846;3.39;0.67;9.16;6
7.05;0.325;0.487;8.59;0.062;11.9;129.3;0.99769;3.28;0.52;11.2;7
6.66;0.208;0.471;5.52;0.059;42.8;147.8;0.99159;3.2;0.46;10.81;6
6.57;0.276;0.235;1.48;0.087;63.1;140.9;0.99393;3.12;0.49;8.83;6
8.66;0.216;0.362;9.31;0.045;68.6;171.0;0.99735;3.18;0.49;9.2;6
6.47;0.324;0.194;7.2;0.064;67.9;176.6;0.98986;3.2;0.5;10.41;6
7.74;0.274;0.184;14.64;0.014;63.7;84.5;0.99692;3.26;0.63;9.6;5
8.09;0.327;0.315;1.47;0.086;55.8;61.0;0.99486;3.27;0.51;10.42;5
7.08;0.288;0.353;8.12;0.073;37.0;131.2;0.99547;2.86;0.64;11.51;6
7.17;0.215;0.426;0.6;0.067;10.6;148.5;0.99185;3.24;0.51;11.72;5
6.08;0.206;0.344;7.09;0.07;16.6;117.1;0.99549;3.02;0.53;10.31;7
7.09;0.273;0.39;9.24;0.024;38.6;194.0;0.99101;3.44;0.5;8.68;6
6.98;0.226;0.365;0.96;0.052;69.8;157.3;0.99118;3.16;0.34;12.2;6
6.62;0.253;0.426;4.12;0.043;41.3;186.7;0.99731;3.11;0.43;8.79;7
6.57;0.374;0.445;6.18;0.099;29.8;113.0;0.99394;3.28;0.46;8.76;7
7.35;0.064;0.481;6.75;0.069;60.9;9;0.99751;3.36;0.38;10.35;5
7.59;0.165;0.232;8.29;0.01;12.0;164.2;0.99364;3.2;0.49;8.65;7
6.33;0.378;0.192;6.54;0.048;55.6;159.6;0.99388;3.04;0.53;10.64;5
7.39;0.098;0.301;6.23;0.043;70.3;90.7;0.99446;3.11;0.63;10.27;7
5.4;0.299;0.299;12.91;0.056;34.7;121.3;0.99353;3.5;0.44;9.89;5
5.66;0.266;0.392;1.94;0.029;10.5;70.4;0.9918;3.36;0.34;12.13;7
6.86;0.3;0.291;1.37;0.077;2.2;186.7;0.99429;3.17;0.63;15.02;5
6.26;0.244;0.421;0.6;0.072;12.9;151.2;0.99839;3.28;0.69;10.11;7
6.29;0.283;0.152;2.2;0.032;36.8;84.8;0.99319;3.26;0.67;11.58;6
6.68;0.428;0.199;0.6;0.086;47.6;133.0;0.99496;3.51;0.66;9.68;6
6.8;0.331;0.385;11.19;0.05;51.0;95.0;0.99572;3.09;0.48;12.54;6
6.18;0.327;0.138;2.29;0.093;68.8;136.9;0.99022;3.19;0.47;11.87;5
6.01;0.376;0.294;10.16;0.024;57.1;159.1;0.98825;3.25;0.57;12.58;6
5.41;0.371;0.286;5.96;0.012;48.5;122.9;0.99085;3.28;0.34;9.4;5
7.06;0.396;0.264;8.61;0.082;4.8;157.3;0.99426;3.1;0.37;11.32;6
7.94;0.255;0.141;7.59;0.043;50.9;145.6;0.99011;3.28;0.29;11.26;6
5.64;0.244;0.302;7.26;0.024;30.3;61.4;0.99094;3.2;0.7;10.19;7
5.24;0.364;0.185;14.06;0.041;2;82.0;1.00163;3.27;0.49;10.02;7
8.01;0.319;0.409;4.34;0.085;42.2;86.4;0.99371;2.95;0.38;11.32;5
7.08;0.186;0.315;13.36;0.009;40.7;110.7;0.98913;3.35;0.34;8.0;7
6.93;0.334;0.506;1.12;0.017;35.6;197.9;0.9987;3.33;0.59;12.06;5
6.56;0.312;0.235;11.92;0.049;23.1;113.1;0.99319;3.14;0.27;11.13;6
6.2;0.142;0.269;9.03;0.051;32.7;136.4;0.99793;3.52;0.34;9.29;6
7.42;0.27;0.428;0.74;0.015;42.4;105.2;0.99548;3.3;0.43;10.99;7
6.22;0.289;0.367;5.82;0.044;21.9;189.6;0.9966;3.22;0.43;10.13;6
8.04;0.272;0.106;17.41;0.04;14.7;81.0;0.99533;3.0;0.5;10.52;5
6.47;0.25;0.141;7.0;0.067;47.2;127.7;0.99287;3.07;0.57;9.72;5
7.16;0.354;0.356;3.73;0.017;6.7;149.8;0.99124;3.23;0.49;11.7;5
6.25;0.426;0.269;7.72;0.062;52.5;126.4;0.99079;3.32;0.44;11.84;6
7.19;0.385;0.242;0.6;0.024;43.6;151.7;0.99567;3.26;0.39;10.11;5
5.22;0.223;0.139;0.6;0.064;40.4;80.5;0.99375;3.06;0.56;9.36;6
6.58;0.213;0.191;4.46;0.066;28.7;86.0;0.99073;3.22;0.32;12.51;6
7.22;0.348;0.382;6.98;0.042;26.7;71.5;0.98997;3.25;0.5;11.8;6
6.99;0.301;0.265;13.23;0.067;6.8;157.1;0.99645;3.22;0.49;11.3;6
8.26;0.475;0.515;6.24;0.026;30.6;89.4;0.99499;3.21;0.54;9.83;5
4.77;0.429;0.38;7.28;0.071;24.3;106.2;0.99696;3.26;0.49;11.95;7
6.37;0.24;0.457;0.69;0.057;29.8;54.7;0.99274;3.24;0.4;10.38;5
5.76;0.244;0.651;6.53;0.097;30.1;190.3;0.99572;3.28;0.63;10.53;5
6.91;0.116;0.249;8.16;0.085;62.9;130.7;0.99565;3.18;0.25;12.86;6
7.37;0.34;0.531;3.51;0.068;32.1;120.5;1.00125;3.09;0.48;10.5;6
5.94;0.224;0.279;10.46;0.013;9.3;124.0;0.9924;3.32;0.43;10.54;7
7.11;0.275;0.458;4.58;0.046;2;104.8;0.99225;3.26;0.45;11.57;7
6.91;0.364;0.465;7.45;0.026;53.6;128.6;0.99261;3.14;0.72;10.3;6
6.76;0.211;0.374;2.28;0.041;39.8;154.7;0.99672;3.21;0.49;9.02;6
7.58;0.128;0.327;7.53;0.016;63.9;118.9;0.99245;3.08;0.41;8.0;5
7.59;0.347;0.417;14.27;0.058;2;143.2;0.9963;3.03;0.48;11.62;5
6.38;0.31;0.343;8.44;0.112;31.3;154.1;0.99851;3.1;0.32;9.93;8
6.71;0.399;0.372;0.6;0.055;72.3;118.8;0.99477;3.2;0.36;10.99;7
5.6;0.168;0.465;10.07;0.015;52.1;132.4;0.99413;3.46;0.39;11.88;6
6.49;0.447;0.239;11.39;0.037;56.1;149.1;0.99458;3.37;0.42;9.29;7
6.65;0.259;0.388;3.06;0.037;44.0;110.0;0.99262;3.37;0.46;9.12;5
6.72;0.332;0.27;4.96;0.06;2;147.9;0.99392;3.17;0.53;9.5;5
7.79;0.231;0.271;5.13;0.061;36.6;144.5;0.99332;3.52;0.51;9.58;6
6.33;0.361;0.266;9.71;0.025;20.3;136.6;0.99216;3.3;0.4;11.93;5
6.34;0.073;0.494;0.6;0.055;32.4;179.0;0.99847;3.27;0.56;9.32;6
7.35;0.344;0.183;5.71;0.037;29.7;138.2;0.99728;3.05;0.42;11.12;5
7.95;0.213;0.103;7.83;0.075;34.9;169.7;0.99319;3.07;0.59;10.49;6
6.48;0.245;0.311;4.0;0.058;42.6;174.0;0.99281;3.28;0.51;11.3;5
7.46;0.175;0.203;1.98;0.087;40.4;140.1;0.98719;3.24;0.55;10.92;5
6.68;0.106;0.384;2.47;0.06;47.3;110.3;0.98686;2.99;0.36;10.76;5
7.97;0.371;0.297;10.26;0.095;60.6;172.2;0.99872;3.18;0.73;10.17;6
6.6;0.272;0.511;17.31;0.009;8.4;149.9;0.99661;3.01;0.53;11.85;6
6.15;0.189;0.289;12.88;0.064;15.9;185.0;0.99163;3.27;0.52;11.82;6
5.93;0.422;0.512;4.83;0.064;17.0;79.0;0.99736;3.19;0.54;9.91;7
6.04;0.205;0.562;9.26;0.012;33.0;189.0;0.98846;2.95;0.44;9.49;6
6.87;0.237;0.25;16.65;0.018;26.3;157.0;0.9924;3.07;0.34;10.7;7
6.27;0.247;0.374;7.36;0.048;26.6;146.8;0.99501;3.31;0.38;9.28;6
7.98;0.241;0.322;9.44;0.083;32.5;86.9;0.99133;3.31;0.42;10.26;5
7.21;0.261;0.338;13.12;0.043;25.2;128.0;0.99014;3.23;0.39;11.01;6
6.89;0.26;0.299;7.47;0.038;35.8;108.8;0.99584;3.33;0.53;9.87;6
6.67;0.356;0.457;4.66;0.03;40.5;119.5;0.996;3.26;0.39;8.0;6
4.35;0.437;0.268;7.04;0.054;9.4;242.2;0.99579;3.05;0.39;11.62;7
6.1;0.371;0.088;12.0;0.084;29.4;105.8;0.99785;3.32;0.56;10.76;5
6.04;0.29;0.206;10.87;0.03;68.8;193.7;0.9955;3.14;0.7;10.06;5
8.3;0.237;0.367;2.06;0.073;28.1;128.3;0.99148;2.99;0.62;10.92;6
6.59;0.294;0.24;12.51;0.048;32.3;87.6;0.99418;3.17;0.44;9.67;5
7.18;0.078;0.342;1.3;0.07;49.9;196.6;0.99498;3.01;0.52;9.59;6
6.44;0.318;0.361;0.79;0.037;60.1;129.1;0.99041;3.16;0.6;11.13;5
5.75;0.201;0.211;9.13;0.029;42.2;75.6;0.99478;3.03;0.47;8.2;6
6.93;0.356;0.42;7.88;0.059;2;104.1;0.99105;3.35;0.39;11.77;7
8.38;0.358;0.429;5.05;0.036;11.4;178.3;0.99289;3.23;0.35;11.81;6
7.41;0.41;0.422;7.08;0.021;46.3;97.4;0.99278;3.63;0.4;10.12;6
6.21;0.211;0.235;8.99;0.028;13.3;111.2;0.99578;3.29;0.5;13.82;6
6.68;0.263;0.409;3.88;0.056;20.9;86.2;0.99165;3.12;0.56;11.0;7
5.82;0.14;0.298;6.74;0.009;57.4;104.1;0.99744;3.25;0.57;10.21;5
6.63;0.29;0.114;0.6;0.039;39.6;164.9;0.99588;3.27;0.22;11.15;5
7.69;0.28;0.31;3.32;0.057;30.4;115.2;0.99331;2.98;0.72;10.92;5
5.56;0.233;0.361;12.93;0.047;42.3;116.1;0.99366;3.11;0.56;8.43;5
6.21;0.336;0.31;13.01;0.098;39.1;29.1;0.99411;3.2;0.59;10.62;6
8.3;0.314;0.154;11.98;0.056;32.0;110.9;0.99323;3.0;0.55;11.24;5
5.21;0.352;0.306;12.95;0.035;40.0;124.5;0.99711;3.14;0.46;10.1;7
6.69;0.326;0.273;4.26;0.021;39.6;134.1;0.99411;3.03;0.67;10.53;6
5.56;0.241;0.493;5.93;0.009;22.3;66.0;0.99438;3.34;0.45;10.96;6
6.93;0.344;0.271;8.25;0.061;35.4;151.2;0.99801;3.13;0.5;11.18;4
7.04;0.377;0.28;3.13;0.075;40.3;177.2;0.99398;3.23;0.31;10.67;6
7.0;0.311;0.515;3.81;0.045;23.3;129.6;0.99387;3.23;0.4;10.79;6
6.29;0.256;0.439;7.57;0.066;34.4;157.0;0.98886;3.31;0.59;8.89;6
8.22;0.248;0.192;8.68;0.046;48.7;129.8;0.98958;3.12;0.44;12.22;5
7.22;0.236;0.406;11.92;0.063;32.9;140.6;0.99365;2.87;0.65;12.09;7
7.57;0.243;0.201;9.48;0.062;44.2;89.9;0.9961;2.87;0.6;10.26;7
7.42;0.236;0.38;6.7;0.026;8.3;171.7;0.99756;3.06;0.15;10.8;6
6.51;0.373;0.374;6.32;0.041;51.2;122.0;0.99117;3.0;0.43;10.93;6
6.78;0.341;0.371;6.57;0.059;63.3;148.7;0.99433;3.09;0.44;10.87;6
7.94;0.287;0.334;3.37;0.066;18.7;130.1;0.99634;3.35;0.44;10.9;7
7.17;0.349;0.468;6.36;0.054;5.2;131.1;0.99299;3.32;0.38;13.16;5
7.28;0.264;0.348;0.6;0.064;33.1;90.4;0.99294;3.16;0.37;11.06;5
7.55;0.391;0.326;18.89;0.05;37.5;97.6;0.9897;3.44;0.27;9.33;6
5.52;0.285;0.319;12.12;0.055;39.2;192.2;0.99469;3.26;0.49;8.53;5
5.98;0.285;0.479;1.97;0.036;31.6;183.9;0.99733;3.27;0.31;8.27;5
7.68;0.47;0.376;12.97;0.027;28.8;157.9;0.99558;3.26;0.45;12.79;6
6.54;0.179;0.232;9.16;0.039;31.1;56.9;0.99398;3.41;0.69;9.82;7
7.26;0.136;0.34;2.0;0.03;32.5;185.6;0.99663;3.09;0.39;11.1;6
5.44;0.441;0.439;0.6;0.043;23.6;132.5;0.99266;3.41;0.39;11.17;7
4.81;0.298;0.434;7.93;0.054;48.4;137.1;0.99118;3.38;0.55;9.79;8
6.69;0.228;0.315;8.52;0.075;37.6;175.0;1.00073;3.24;0.5;10.82;6
6.53;0.181;0.287;10.14;0.054;22.2;120.0;0.99213;3.03;0.51;11.77;5
5.5;0.322;0.465;7.66;0.01;28.3;183.0;0.99604;3.15;0.49;11.41;6
6.41;0.635;0.217;4.57;0.102;63.8;198.9;0.99482;3.18;0.47;8.85;5
7.32;0.267;0.408;0.6;0.019;26.9;166.0;0.99403;3.21;0.43;10.62;6
5.25;0.357;0.273;0.6;0.014;15.4;192.4;0.99498;3.16;0.47;9.95;6
6.18;0.439;0.307;7.46;0.036;33.0;137.4;0.99401;3.22;0.51;10.52;5
8.14;0.29;0.378;3.22;0.104;27.3;82.5;0.99228;3.21;0.6;11.06;5
8.1;0.024;0.366;7.65;0.075;10.0;173.2;0.99215;3.1;0.49;11.58;6
7.5;0.323;0.438;0.6;0.036;35.1;150.7;0.99476;3.32;0.39;9.89;6
7.91;0.356;0.381;9.18;0.071;12.8;227.5;0.99281;3.23;0.56;10.2;6
6.05;0.372;0.453;17.48;0.034;50.9;31.0;0.9959;3.24;0.45;12.92;4
6.6;0.305;0.453;4.67;0.055;41.2;70.1;1.00127;3.16;0.63;10.44;5
7.77;0.345;0.585;10.57;0.049;44.2;156.4;0.99286;3.06;0.53;12.35;7
7.42;0.234;0.411;2.98;0.013;35.1;101.0;0.99489;3.13;0.54;11.43;6
6.68;0.15;0.328;17.27;0.037;38.0;121.3;0.99742;3.7;0.42;11.77;6
6.92;0.274;0.347;5.02;0.045;29.3;174.8;0.99111;3.41;0.44;9.18;5
8.99;0.181;0.393;15.76;0.075;36.4;68.6;0.99396;2.96;0.43;11.01;6
6.36;0.378;0.37;7.78;0.059;40.9;124.1;0.99002;3.22;0.42;9.33;5
6.11;0.221;0.359;10.43;0.012;53.1;110.5;0.98888;3.17;0.57;9.73;6
6.9;0.262;0.479;8.53;0.028;38.5;130.3;0.99413;3.18;0.54;10.6;8
7.84;0.383;0.531;7.48;0.029;34.3;40.5;0.9943;3.32;0.63;10.94;5
6.88;0.203;0.389;0.6;0.062;7.5;105.8;0.99592;3.29;0.58;9.84;6
6.72;0.17;0.24;0.6;0.052;10.4;137.5;0.99305;3.45;0.53;9.3;6
7.42;0.092;0.244;0.6;0.061;17.3;59.0;0.99385;3.13;0.55;9.15;5
6.2;0.094;0.311;9.62;0.074;22.7;247.0;0.99277;3.47;0.59;9.66;5
6.77;0.186;0.484;9.88;0.025;19.4;190.7;0.99708;3.09;0.55;9.82;5
7.02;-0.055;0.224;7.37;0.041;39.8;63.2;0.98962;3.27;0.21;9.39;5
6.16;0.225;0.268;6.89;0.018;33.7;117.3;0.9907;3.06;0.26;11.15;5
7.65;0.345;0.115;5.98;0.065;78.0;92.3;0.99939;3.06;0.4;9.77;5
6.02;0.165;0.232;7.0;0.087;15.8;174.9;0.98758;3.43;0.44;10.46;5
6.01;0.103;0.329;2.16;0.05;45.1;145.0;0.99733;3.0;0.45;9.9;4
6.97;0.216;0.327;3.65;0.06;30.1;163.7;0.99175;3.27;0.55;10.73;6
